199843	RM Bailey, DJ Stewart, **	Zambia		11/2/1970	RM Bailey & DJ Stewart, *	RMB70-28	fish tox (1.5 gals)*	Lamprologus		Lake Tanganyika, at neck of Nyika Bay, Kumbula Island, 1.7 km N of Mpulungu;  Congo dr	*1971		Africa	EtOH - 4	*1971	41-46 mm SL	wauthioni	Northern		0950-1335	
199871	RM Bailey & DJ Stewart et al	Zambia		11/1/1970	RM Bailey & DJ Stewart, *	RMB70-27	fish tox(2.5 gals),*	Lamprologus		Lake Tanganyika at N end of Kumbula Island, 2 km N of Mpulungu (Kumbula=Nkumbula Id.); Congo drainage	*1971		Africa	EtOH - 1	*1971	107 mm SL	callipterus	Northern		1330-1630	
199872	RM Bailey & DJ Stewart et al	Zambia		11/1/1970	RM Bailey & DJ Stewart, *	RMB70-27	fish tox(2.5 gals),*	Lamprologus		Lake Tanganyika at N end of Kumbula Island, 2 km N of Mpulungu (Kumbula=Nkumbula Id.); Congo drainage	*1971		Africa	EtOH - 1	*1971	67 mm SL	compressiceps	Northern		1330-1630	
199873	RM Bailey & DJ Stewart et al	Zambia		11/1/1970	RM Bailey & DJ Stewart, *	RMB70-27	fish tox(2.5 gals),*	Lamprologus		Lake Tanganyika at N end of Kumbula Island, 2 km N of Mpulungu (Kumbula=Nkumbula Id.); Congo drainage	DIffers in having XXI=D.   *1971		Africa	EtOH - 6	DIffers in having XXI=D.   *1971	46-119 mm SL	furcifer	Northern		1330-1630	
199874	RM Bailey & DJ Stewart et al	Zambia		11/1/1970	RM Bailey & DJ Stewart, *	RMB70-27	fish tox(2.5 gals),*	Lamprologus		Lake Tanganyika at N end of Kumbula Island, 2 km N of Mpulungu (Kumbula=Nkumbula Id.); Congo drainage	C&S 59, 65 mm SL.		Africa	EtOH - 74; C&S - 2	C&S 59, 65 mm SL.	20-76 mm SL	moorei	Northern		1330-1630	
199875	RM Bailey & DJ Stewart et al	Zambia		11/1/1970	RM Bailey & DJ Stewart, *	RMB70-27	fish tox(2.5 gals),*	Lamprologus		Lake Tanganyika at N end of Kumbula Island, 2 km N of Mpulungu (Kumbula=Nkumbula Id.); Congo drainage	Differs in having 8-9 gill rakers rather than 5-6.   *1971		Africa	EtOH - 1	Differs in having 8-9 gill rakers rather than 5-6.   *1971	95 mm SL	petricola	Northern		1330-1630	
199876	RM Bailey & DJ Stewart et al	Zambia		11/1/1970	RM Bailey & DJ Stewart, *	RMB70-27	fish tox(2.5 gals),*	Lamprologus		Lake Tanganyika at N end of Kumbula Island, 2 km N of Mpulungu (Kumbula=Nkumbula Id.); Congo drainage	*1971		Africa	EtOH - 1	*1971	72 mm SL	sexfasciatus	Northern		1330-1630	
199910	DJ Stewart & I Cech	Zambia		10/31/1970	RM Bailey & DJ Stewart, *	RMB70-25B	fish tox	Lamprologus		Lake Tanganyika, SE part of Nyika Bay; Congo drainage	*1971		Africa	EtOH - 1	*1971	32 mm SL	callipterus	Northern		1700-1800	
199911	DJ Stewart & I Cech	Zambia		10/31/1970	RM Bailey, 1977	RMB70-25B	fish tox	Lamprologus		Lake Tanganyika, SE part of Nyika Bay; Congo drainage			Africa	EtOH - 1		26 mm SL	elongatus	Northern		1700-1800	
199912	DJ Stewart & I Cech	Zambia		10/31/1970	RM Bailey & DJ Stewart, *	RMB70-25B	fish tox	Lamprologus		Lake Tanganyika, SE part of Nyika Bay; Congo drainage	*1971		Africa	EtOH - 3	*1971	28-45 mm SL	modestus	Northern		1700-1800	
199913	DJ Stewart & I Cech	Zambia		10/31/1970	RM Bailey & DJ Stewart, *	RMB70-25B	fish tox	Lamprologus		Lake Tanganyika, SE part of Nyika Bay; Congo drainage	*1971		Africa	EtOH - 1	*1971	93 mm SL	petricola	Northern		1700-1800	
199914	DJ Stewart & I Cech	Zambia		10/31/1970	RM Bailey & DJ Stewart, *	RMB70-25B	fish tox	Lamprologus		Lake Tanganyika, SE part of Nyika Bay; Congo drainage	*1971		Africa	EtOH - 2	*1971	29-81 mm SL	tetracanthus	Northern		1700-1800	
199944	RM Bailey, R Kendall et al	Zambia		10/31/1970	RM Bailey & DJ Stewart, *	RMB70-25A	fish tox	Lamprologus		Lake Tanganyika, E side of Nyika Bay on N side of Nkumbula Island, 2 km N of Mpulungu; Congo drainage	*1971		Africa	EtOH - 1	*1971	106 mm SL	compressiceps	Northern		1400-1700	
199945	RM Bailey, R Kendall et al	Zambia		10/31/1970	RM Bailey & DJ Stewart, *	RMB70-25A	fish tox	Lamprologus		Lake Tanganyika, E side of Nyika Bay on N side of Nkumbula Island, 2 km N of Mpulungu; Congo drainage	*1971		Africa	EtOH - 1	*1971	42 mm SL	fasciatus	Northern		1400-1700	
199946	RM Bailey, R Kendall et al	Zambia		10/31/1970	RM Bailey & DJ Stewart, *	RMB70-25A	fish tox	Lamprologus		Lake Tanganyika, E side of Nyika Bay on N side of Nkumbula Island, 2 km N of Mpulungu; Congo drainage	*1971		Africa	EtOH - 1	*1971	49 mm SL	modestus	Northern		1400-1700	
199947	RM Bailey, R Kendall et al	Zambia		10/31/1970	RM Bailey & DJ Stewart, *	RMB70-25A	fish tox	Lamprologus		Lake Tanganyika, E side of Nyika Bay on N side of Nkumbula Island, 2 km N of Mpulungu; Congo drainage	*1971		Africa	EtOH - 7	*1971	44-64 mm SL	moorei	Northern		1400-1700	
199948	RM Bailey, R Kendall et al	Zambia		10/31/1970	RM Bailey & DJ Stewart, *	RMB70-25A	fish tox	Lamprologus		Lake Tanganyika, E side of Nyika Bay on N side of Nkumbula Island, 2 km N of Mpulungu; Congo drainage	*1971		Africa	EtOH - 38	*1971	37-57 mm SL	niger	Northern		1400-1700	
199957	RM Bailey, R Kendall et al	Zambia		10/31/1970	RM Bailey & DJ Stewart, *	RMB70-25A	fish tox	Lamprologus		Lake Tanganyika, E side of Nyika Bay on N side of Nkumbula Island, 2 km N of Mpulungu; Congo drainage	*1971		Africa	EtOH - 1	*1971	97 mm SL	prochilus	Northern		1400-1700	Holotype
199958	RM Bailey, R Kendall et al	Zambia		10/31/1970	RM Bailey & DJ Stewart	RMB70-25A	fish tox	Lamprologus		Lake Tanganyika, E side of Nyika Bay on N side of Nkumbula Island, 2 km N of Mpulungu; Congo drainage	2 C&S by J Sparks, 1999;		Africa	EtOH - 51; C&S - 2	2 C&S by J Sparks, 1999;	25-99 mm SL	prochilus	Northern		1400-1700	Paratypes
201596					RM Bailey	Z201596		Lamprologus		Unkwown Locality - prob. Hawaii or Philippines (Aquarium material)				skeleton - 2		126, 153 mm SL	tetracanthus				
218288		Burundi			RM Bailey 1978; M Gach*	LMT78-1		Lamprologus		Lake Tanganyika, probably Burundi.  Shipped to Florida for aquarium trade.	*1990		Africa	EtOH - 2	*1990	65, 73 mm SL	tretocephalus				
218330		Burundi?			L de Mason 1981 as *	LMT81-1		Lamprologus	-3.930393	Lake Tanganyika.	*L. moori; M Gach 1990	29.349671000000001	Africa	EtOH - 2	*L. moori; M Gach 1990	61, 68 mm SL	sp.				
